MEAN,STD,SUM,FORMACION,Value,ColorCode,USO
1.17953017354,0.49949189737,4.71812069416,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.12979722023,0,1.12979722023,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.0089725256,0.279155749085,8.07178020477,Bosque esclerofilo,8,#c6b044,Shrublands
0.676777034998,0.0264420211315,1.35355407,Bosque esclerofilo,8,#c6b044,Shrublands
2.10425376892,0,2.10425376892,Bosque esclerofilo,2,#086a10,Native forests
1.21082186699,0,1.21082186699,Bosque esclerofilo,8,#c6b044,Shrublands
1.34735143185,0,1.34735143185,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
1.14908277988,0.34541798719,5.74541389942,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
2.07111393412,1.53397733189,6.2133418023600004,Bosque esclerofilo,8,#c6b044,Shrublands
3.27038693428,0,3.27038693428,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
8.15752434731,0.321022748947,16.3150486946,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
7.69102796912,4.69473961878,30.7641118765,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
2.30161762238,0,2.30161762238,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.450296291643,1.01161873414,7.65503695793,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.0710038710386,0.0404140757369,0.284015484154,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.229450181127,0,0.229450181127,Bosque esclerofilo,20,#5E5502,Exotic forests
0.244049191475,0,0.244049191475,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
7.50347423553,3.88816142454,22.5104227066,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.74490404129,0,0.74490404129,Bosque esclerofilo,2,#086a10,Native forests
2.44663691521,0,2.44663691521,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.639888048172,0,0.639888048172,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.91360852122,0.302601310484,7.65443408489,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
3.46653687954,0.520300269127,6.93307375908,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.270369708538,0,0.270369708538,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.0657699108124,0,0.0657699108124,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.119196318158,0.0294558458506,6.55579749867,Bosque esclerofilo,13,#a5a5a5,Built-in
1.09171354771,0,1.09171354771,Bosque esclerofilo,2,#086a10,Native forests
1.04531896114,0.0314004421234,2.09063792229,Bosque esclerofilo,8,#c6b044,Shrublands
1.15338045359,0.0294658541679,2.30676090717,Bosque esclerofilo,8,#c6b044,Shrublands
0.926656961441,0,0.926656961441,Bosque esclerofilo,8,#c6b044,Shrublands
1.0271554788,0.249258546228,3.08146643639,Bosque esclerofilo,1,#086a10,Native forests
0.545270144939,0,0.545270144939,Bosque esclerofilo,2,#086a10,Native forests
1.40945804119,0,1.40945804119,Bosque esclerofilo,8,#c6b044,Shrublands
5.44833707809,0,5.44833707809,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.515544916503,0.424626354266,2.06217966601,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
1.65098035336,0.935144305229,3.30196070671,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.0860102921724,0,0.0860102921724,Bosque esclerofilo,13,#a5a5a5,Built-in
0.771201014519,0,0.771201014519,Bosque esclerofilo,2,#086a10,Native forests
0.37963566184,0,0.37963566184,Bosque esclerofilo,2,#086a10,Native forests
0.434634417295,0.0798415367518,1.30390325189,Bosque esclerofilo,2,#086a10,Native forests
0.0602550394833,0,0.0602550394833,Bosque esclerofilo,1,#086a10,Native forests
0.696515142918,0.0406622886658,1.39303028584,Bosque esclerofilo,1,#086a10,Native forests
2.69507801533,0.462780594826,5.39015603065,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
7.38888406754,0,7.38888406754,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.549918174744,0.559606987048,2.19967269897,Bosque esclerofilo,20,#5E5502,Exotic forests
0.497740417719,0,0.497740417719,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.0891024715134,0.0134737147407,0.623717300594,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.682957440615,0.0656511485577,1.36591488123,Bosque esclerofilo,2,#086a10,Native forests
1.18258690834,0,1.18258690834,Bosque esclerofilo,8,#c6b044,Shrublands
0.0511197075248,0,0.0511197075248,Bosque esclerofilo,2,#086a10,Native forests
2.02652753592,1.14097263695,10.1326376796,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.267497843338,0.238416328163,7.22244177014,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.104498296976,0.00991159167393,0.417993187904,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.167317054234,0.0356606172951,1.33853643388,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
7.29270267487,0,7.29270267487,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
2.06763195992,0,2.06763195992,Bosque esclerofilo,2,#086a10,Native forests
0.57444947958,0,0.57444947958,Bosque esclerofilo,8,#c6b044,Shrublands
0.385001093149,0,0.385001093149,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
3.36068193913,1.85863177586,16.8034096956,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
1.6767676274,1.17650939013,5.03030288219,Bosque esclerofilo,8,#c6b044,Shrublands
0.945285975933,0.146754477738,2.8358579278,Bosque esclerofilo,8,#c6b044,Shrublands
1.12046229094,0.721622181914,4.48184916377,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.112130373716,0.00171180330036,0.336391121149,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
5.22236013412,0,5.22236013412,Bosque esclerofilo,8,#c6b044,Shrublands
7.26883792877,0,7.26883792877,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
6.84584498405,1.02641701698,13.6916899681,Bosque esclerofilo,8,#c6b044,Shrublands
0.109670817852,0.00974855839565,0.987037360668,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
3.45582509041,0.574584699871,10.3674752712,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.903168261051,0,0.903168261051,Bosque esclerofilo,20,#5E5502,Exotic forests
0.813580811024,0,0.813580811024,Bosque esclerofilo,20,#5E5502,Exotic forests
0.786278322339,0.138780172378,6.29022657871,Bosque esclerofilo,1,#086a10,Native forests
1.46053624153,0.494411840952,4.38160872459,Bosque esclerofilo,8,#c6b044,Shrublands
0.752224802971,0,0.752224802971,Bosque esclerofilo,2,#086a10,Native forests
0.602227836847,0.083595007658,1.20445567369,Bosque esclerofilo,1,#086a10,Native forests
4.03502225876,0,4.03502225876,Bosque esclerofilo,8,#c6b044,Shrublands
1.41609128565,1.04828451076,5.66436514258,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
2.21404051781,0,2.21404051781,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.144240919708,0.645796415768,53.2248993721,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.264244765043,0,0.264244765043,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.268819571727,0.182530914911,2.95701528899,Bosque esclerofilo,20,#5E5502,Exotic forests
0.109472237527,0.00560116022825,0.218944475055,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
1.93968462944,0,1.93968462944,Bosque esclerofilo,8,#c6b044,Shrublands
4.37754874229,2.17037903733,21.8877437115,Bosque esclerofilo,8,#c6b044,Shrublands
0.106659434736,0,0.106659434736,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.100876949728,0.0194753032038,2.52192374319,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
3.92817370097,2.11533311825,11.7845211029,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
2.10447335243,0,2.10447335243,Bosque esclerofilo,20,#5E5502,Exotic forests
0.429006278515,0,0.429006278515,Bosque esclerofilo,20,#5E5502,Exotic forests
1.25853431225,0,1.25853431225,Bosque esclerofilo,2,#086a10,Native forests
0.134859055281,0,0.134859055281,Bosque esclerofilo,2,#086a10,Native forests
0.202926620841,0,0.202926620841,Bosque esclerofilo,1,#086a10,Native forests
0.494717121124,0,0.494717121124,Bosque esclerofilo,1,#086a10,Native forests
2.7254267931,0.0144826173782,5.4508535862,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
4.76526117325,0,4.76526117325,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.30820667744,0,1.30820667744,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.32417100668,0,0.32417100668,Bosque esclerofilo,20,#5E5502,Exotic forests
0.315717309713,0,0.315717309713,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.737920224667,0.593266483711,2.213760674,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.116439240426,0.0427046403386,1.74658860639,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.108347773552,0.00840955215433,0.433391094208,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.102574619154,0.00843608719823,0.307723857462,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.88695919514,0,1.88695919514,Bosque esclerofilo,20,#5E5502,Exotic forests
2.48830167452,0.0702736542208,7.46490502357,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.979272305965,0.0832392573357,1.95854461193,Bosque esclerofilo,1,#086a10,Native forests
1.39225755135,0.200093410335,8.35354530811,Bosque esclerofilo,2,#086a10,Native forests
1.00398790836,0,1.00398790836,Bosque esclerofilo,1,#086a10,Native forests
0.79147028923,0,0.79147028923,Bosque esclerofilo,2,#086a10,Native forests
1.04290270805,0,1.04290270805,Bosque esclerofilo,2,#086a10,Native forests
0.807047426701,0,0.807047426701,Bosque esclerofilo,2,#086a10,Native forests
1.31070888042,0,1.31070888042,Bosque esclerofilo,6,#c6b044,Shrublands
0.284167081118,0,0.284167081118,Bosque esclerofilo,8,#c6b044,Shrublands
2.36610956987,0.275219207941,7.0983287096,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
8.49619579315,0,8.49619579315,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
4.45279872417,1.80866236168,13.358396172500001,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.40211391449,0,0.40211391449,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.947046218067,0.970960005787,4.73523109034,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.19947269825,0.0464662950649,2.7926177755,Bosque esclerofilo,13,#a5a5a5,Built-in
0.144146114588,0,0.144146114588,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.127749070525,0.0166198633729,0.510996282101,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
3.6946150916,3.12494408228,25.8623056412,Bosque esclerofilo,8,#c6b044,Shrublands
0.934878647327,0,0.934878647327,Bosque esclerofilo,20,#5E5502,Exotic forests
0.992566645145,0.223904519232,3.97026658058,Bosque esclerofilo,2,#086a10,Native forests
1.66625916958,0,1.66625916958,Bosque esclerofilo,1,#086a10,Native forests
1.82489490509,0,1.82489490509,Bosque esclerofilo,20,#5E5502,Exotic forests
1.60648524761,0,1.60648524761,Bosque esclerofilo,1,#086a10,Native forests
0.987223063196,0.149217702154,6.91056144238,Bosque esclerofilo,8,#c6b044,Shrublands
5.99823766947,4.16159809599,23.9929506779,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.09588733688,0.0114824213088,0.19177467376,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.0615355757376,0.00581411018707,0.184606727213,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.50849924609,1.81005515631,30.1699849218,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
4.47203477224,2.95226432417,13.4161043167,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
2.24904084206,0,2.24904084206,Bosque esclerofilo,20,#5E5502,Exotic forests
0.71974927187,0,0.71974927187,Bosque esclerofilo,2,#086a10,Native forests
1.03480994701,0,1.03480994701,Bosque esclerofilo,2,#086a10,Native forests
1.86143529415,0,1.86143529415,Bosque esclerofilo,2,#086a10,Native forests
0.0784748643637,0,0.0784748643637,Bosque esclerofilo,1,#086a10,Native forests
1.41687965393,0,1.41687965393,Bosque esclerofilo,2,#086a10,Native forests
3.69165248871,0.650929500786,18.4582624435,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
4.14053360621,2.50117711785,12.4216008186,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.118629947305,0,0.118629947305,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
8.56214237213,0,8.56214237213,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
3.51560020447,0,3.51560020447,Bosque esclerofilo,13,#a5a5a5,Built-in
1.73060569664,0.44586883089,20.7672683597,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.71470863204,0.476201782568,53.1559675932,Bosque esclerofilo,8,#c6b044,Shrublands
1.23829185963,0.482557908819,9.90633487701,Bosque esclerofilo,8,#c6b044,Shrublands
1.36030697823,0,1.36030697823,Bosque esclerofilo,8,#c6b044,Shrublands
0.534430146217,0,0.534430146217,Bosque esclerofilo,2,#086a10,Native forests
0.117082029581,0,0.117082029581,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
4.7779417038,0,4.7779417038,Bosque esclerofilo,20,#5E5502,Exotic forests
0.0569846797734,0.00934289877967,0.227938719094,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.088303161785,0.00886569850669,0.35321264714,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.0812927559018,0.00389139354229,0.162585511804,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.0859054050275,0.0057171588704,0.601337835193,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
2.51458609104,0.055860877037,5.02917218208,Bosque esclerofilo,8,#c6b044,Shrublands
1.94610160589,0.41560536623,3.89220321178,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
1.17206713557,0.294563442469,2.34413427114,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
1.75756655421,0.361973366191,12.3029658794,Bosque esclerofilo,20,#5E5502,Exotic forests
2.53308077653,0.496710558451,15.1984846592,Bosque esclerofilo,8,#c6b044,Shrublands
1.50441145897,0.124505400658,3.00882291794,Bosque esclerofilo,2,#086a10,Native forests
0.928595364094,0,0.928595364094,Bosque esclerofilo,2,#086a10,Native forests
1.64398252964,0,1.64398252964,Bosque esclerofilo,2,#086a10,Native forests
1.30351924896,0,1.30351924896,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.577621281147,0,0.577621281147,Bosque esclerofilo,2,#086a10,Native forests
5.69757986069,0,5.69757986069,Bosque esclerofilo,20,#5E5502,Exotic forests
0.0634430870414,0,0.0634430870414,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.0709335803986,0.00396475940943,0.141867160797,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.0722358487546,0.00305398181081,0.144471697509,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.0966199710965,0,0.0966199710965,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.123188117146,0.024081851441,1.23188117146,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
7.79306252797,2.48493628254,23.3791875839,Bosque esclerofilo,6,#c6b044,Shrublands
1.16589955773,0.298890400032,8.16129690409,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.28271812201,0.00366801023483,2.56543624401,Bosque esclerofilo,20,#5E5502,Exotic forests
0.699652731419,0,0.699652731419,Bosque esclerofilo,2,#086a10,Native forests
0.519468069077,0,0.519468069077,Bosque esclerofilo,2,#086a10,Native forests
1.5950419028,1.07142210002,43.0661313757,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.46174538136,0.368065129373,4.38523614407,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.634527802467,0.247029900551,1.26905560493,Bosque esclerofilo,8,#c6b044,Shrublands
2.11582314968,0.0199466943741,4.23164629936,Bosque esclerofilo,6,#c6b044,Shrublands
6.60958623886,0,6.60958623886,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.572287194431,0.1511634801,2.28914877772,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.0818438827991,0,0.0818438827991,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.110360071063,0,0.110360071063,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.0842178016901,0.00275634229183,0.16843560338,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
2.23562526703,0,2.23562526703,Bosque esclerofilo,20,#5E5502,Exotic forests
1.41834509373,0,1.41834509373,Bosque esclerofilo,20,#5E5502,Exotic forests
0.859616100788,0,0.859616100788,Bosque esclerofilo,1,#086a10,Native forests
0.754182219505,0,0.754182219505,Bosque esclerofilo,2,#086a10,Native forests
0.307882398367,0,0.307882398367,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.0505039133132,0,0.0505039133132,Bosque esclerofilo,20,#5E5502,Exotic forests
1.29838915265,2.07652051774,40.2500637323,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.0634153783321,0.00255299271071,0.507323026657,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.127546544983,0.147590222488,7.01505997404,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.0852856300771,0.0071835629642,0.170571260154,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
7.85621937116,2.99322757185,23.5686581135,Bosque esclerofilo,8,#c6b044,Shrublands
6.78280210495,0,6.78280210495,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
2.02461004257,0,2.02461004257,Bosque esclerofilo,1,#086a10,Native forests
1.44143605232,0,1.44143605232,Bosque esclerofilo,2,#086a10,Native forests
1.78076124191,0,1.78076124191,Bosque esclerofilo,2,#086a10,Native forests
0.901034533978,0.165043771267,1.80206906796,Bosque esclerofilo,1,#086a10,Native forests
0.752964675426,0,0.752964675426,Bosque esclerofilo,2,#086a10,Native forests
1.04748761654,0.0153727531433,2.09497523308,Bosque esclerofilo,2,#086a10,Native forests
1.90173000097,0.439166672485,11.4103800058,Bosque esclerofilo,20,#5E5502,Exotic forests
0.14590998739,0.016127102077,0.29181997478,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
2.0000689129,0.464097129517,24.0008269548,Bosque esclerofilo,20,#5E5502,Exotic forests
1.91254091263,0.205145471726,5.73762273788,Bosque esclerofilo,8,#c6b044,Shrublands
1.97739531994,0.255700604254,9.88697659969,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
1.74667811394,0.121089816093,3.49335622787,Bosque esclerofilo,20,#5E5502,Exotic forests
1.38779346148,0.386411166371,4.16338038445,Bosque esclerofilo,2,#086a10,Native forests
0.769580721855,0,0.769580721855,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.563872754574,0.0571767382115,2.2554910183,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
2.19828104973,0,2.19828104973,Bosque esclerofilo,8,#c6b044,Shrublands
1.8839597702,0,1.8839597702,Bosque esclerofilo,8,#c6b044,Shrublands
0.929481506348,0,0.929481506348,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
3.73098921776,0,3.73098921776,Bosque esclerofilo,6,#c6b044,Shrublands
2.16731697321,0.88645035811,13.0039018393,Bosque esclerofilo,8,#c6b044,Shrublands
0.225434580352,0.311668387308,28.8556262851,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.0515339672565,0,0.0515339672565,Bosque esclerofilo,20,#5E5502,Exotic forests
0.106744788587,0.00803894615917,0.533723942935,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.144234960899,0.0151650897419,0.576939843595,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.695194065571,0,0.695194065571,Bosque esclerofilo,1,#086a10,Native forests
0.456552356482,0,0.456552356482,Bosque esclerofilo,2,#086a10,Native forests
1.37277472019,0.150164008141,2.74554944038,Bosque esclerofilo,2,#086a10,Native forests
2.47990655899,0,2.47990655899,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.069663704158,0.0145341543766,1.81125630811,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.586217939854,0,0.586217939854,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.0520831346512,0,0.0520831346512,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.715410495034,0.33369825585,9.30033643544,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.459558814764,0.138916271152,1.83823525906,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.932206511377,1.93694729092,28.8984018527,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
7.61465501785,0,7.61465501785,Bosque esclerofilo,1,#086a10,Native forests
1.89410609858,0.4629399382,39.7762280703,Bosque esclerofilo,8,#c6b044,Shrublands
0.88374119997,0,0.88374119997,Bosque esclerofilo,1,#086a10,Native forests
1.36948978901,0,1.36948978901,Bosque esclerofilo,2,#086a10,Native forests
0.781511247158,0,0.781511247158,Bosque esclerofilo,2,#086a10,Native forests
2.40379810333,0,2.40379810333,Bosque esclerofilo,2,#086a10,Native forests
1.81642746925,0,1.81642746925,Bosque esclerofilo,2,#086a10,Native forests
0.925605344772,0.138342976403,4.62802672386,Bosque esclerofilo,20,#5E5502,Exotic forests
2.84466338158,0,2.84466338158,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.144345581532,0,0.144345581532,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.211353164166,0.271179596531,2.11353164166,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.070634663105,0.0079343327057,0.353173315525,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.0815962904266,0.00703406536974,0.571174032986,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.10730874911,0.0174451857105,0.429234996438,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.105765864253,0.00620107795904,0.317297592759,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
8.60226535797,0,8.60226535797,Bosque esclerofilo,1,#086a10,Native forests
5.46133961461,3.30816946695,60.0747357607,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.75455325842,0.385027720605,10.5273195505,Bosque esclerofilo,20,#5E5502,Exotic forests
2.05761051178,0,2.05761051178,Bosque esclerofilo,1,#086a10,Native forests
1.2196867466,0,1.2196867466,Bosque esclerofilo,1,#086a10,Native forests
1.36203861237,0,1.36203861237,Bosque esclerofilo,2,#086a10,Native forests
1.10890519619,0.0447671447509,3.32671558857,Bosque esclerofilo,2,#086a10,Native forests
0.730099260807,0,0.730099260807,Bosque esclerofilo,2,#086a10,Native forests
1.98575687408,0,1.98575687408,Bosque esclerofilo,2,#086a10,Native forests
1.34703934193,0,1.34703934193,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.0896599292755,0,0.0896599292755,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
2.08577462037,0.704264375878,6.25732386112,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.0514813003441,0.00422984122853,0.154443901032,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
3.29428997636,1.91577415515,13.1771599054,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
2.47815928059,3.35713801872,47.0850263312,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.251228578389,0.228995724062,6.78317161649,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.06979662925,0,0.06979662925,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
1.32770633698,0,1.32770633698,Bosque esclerofilo,2,#086a10,Native forests
1.50894641876,0,1.50894641876,Bosque esclerofilo,2,#086a10,Native forests
0.887605130672,0,0.887605130672,Bosque esclerofilo,20,#5E5502,Exotic forests
0.972275435925,0,0.972275435925,Bosque esclerofilo,2,#086a10,Native forests
1.42218434811,0,1.42218434811,Bosque esclerofilo,8,#c6b044,Shrublands
0.77792431627,0.415196589681,5.44547021389,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.514837682247,0,0.514837682247,Bosque esclerofilo,8,#c6b044,Shrublands
1.35452571641,0.838222637911,31.1540914774,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.121169899404,0.103153279363,0.60584949702,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.11549592167099999,0.0903272213223,0.577479608357,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.790790412575,0.728873249531,9.4894849509,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.105962371661,0.017063707223,4.76830672473,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.0850465135141,0.0135925032209,1.87102329731,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.0803237557411,0.0074476152252,0.321295022964,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.90455925983,0.477021191564,43.8048629761,Bosque esclerofilo,8,#c6b044,Shrublands
1.66194365919,0.501448248901,13.2955492735,Bosque esclerofilo,1,#086a10,Native forests
1.35480332375,0,1.35480332375,Bosque esclerofilo,2,#086a10,Native forests
0.825304329395,0,0.825304329395,Bosque esclerofilo,2,#086a10,Native forests
0.812125682831,0.0759377274447,3.24850273132,Bosque esclerofilo,2,#086a10,Native forests
1.02517127991,0,1.02517127991,Bosque esclerofilo,1,#086a10,Native forests
2.15628647804,0,2.15628647804,Bosque esclerofilo,2,#086a10,Native forests
1.28132776419,0.147465695023,3.84398329258,Bosque esclerofilo,2,#086a10,Native forests
0.998884618282,0,0.998884618282,Bosque esclerofilo,20,#5E5502,Exotic forests
0.298686891794,0,0.298686891794,Bosque esclerofilo,20,#5E5502,Exotic forests
0.0822717063129,0.0046433545649100004,0.164543412626,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
1.85198812187,2.56798855936,22.2238574624,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.348334223032,0,0.348334223032,Bosque esclerofilo,20,#5E5502,Exotic forests
2.16743040085,0,2.16743040085,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.320205450058,0,0.320205450058,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.116490963846,0.00144580379128,0.232981927693,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
5.88441324234,0,5.88441324234,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
7.21846538782,3.23563343883,28.8738615513,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
2.04558825493,0,2.04558825493,Bosque esclerofilo,2,#086a10,Native forests
0.599446475506,0,0.599446475506,Bosque esclerofilo,2,#086a10,Native forests
1.47930455208,0,1.47930455208,Bosque esclerofilo,2,#086a10,Native forests
3.02048039436,0.485175805685,12.0819215775,Bosque esclerofilo,2,#086a10,Native forests
1.01352536678,0,1.01352536678,Bosque esclerofilo,2,#086a10,Native forests
1.30961871147,0,1.30961871147,Bosque esclerofilo,20,#5E5502,Exotic forests
0.695779161155,0.675905041909,3.47889580578,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.0739740010883,0.00825249440217,0.517818007618,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.0847815411246,0.0141988073875,1.94997544587,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.0934625267982,0,0.0934625267982,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.750422239304,0,0.750422239304,Bosque esclerofilo,2,#086a10,Native forests
